country,year,sex,e0
CAN,1958,male,67.9
CAN,1959,female,73.65
CAN,1959,male,67.98
CAN,1960,female,74.15
CAN,1960,male,68.23
CAN,1961,female,74.47
CAN,1961,male,68.4
CAN,1962,female,74.44
CAN,1962,male,68.45
CAN,1963,female,74.52
CAN,1963,male,68.42
CAN,1964,female,75.08
CAN,1964,male,68.63
CAN,1965,female,75.15
CAN,1965,male,68.77
CAN,1966,female,75.39
CAN,1966,male,68.77
CAN,1967,female,75.66
CAN,1967,male,68.93
CAN,1968,female,75.79
CAN,1968,male,69.09
CAN,1969,female,76.02
CAN,1969,male,69.16
CAN,1970,female,76.27
CAN,1970,male,69.33
CAN,1971,female,76.65
CAN,1971,male,69.62
CAN,1972,female,76.54
CAN,1972,male,69.47
CAN,1973,female,76.83
CAN,1973,male,69.67
CAN,1974,female,76.9
CAN,1974,male,69.73
CAN,1975,female,77.23
CAN,1975,male,70
CAN,1976,female,77.67
CAN,1976,male,70.38
CAN,1977,female,77.96
CAN,1977,male,70.63
CAN,1978,female,78.32
CAN,1978,male,70.91
CAN,1979,female,78.59
CAN,1979,male,71.31
CAN,1980,female,78.72
CAN,1980,male,71.6
CAN,1981,female,79.11
CAN,1981,male,72.01
CAN,1982,female,79.23
CAN,1982,male,72.29
CAN,1983,female,79.55
CAN,1983,male,72.69
CAN,1984,female,79.78
CAN,1984,male,73.01
CAN,1985,female,79.73
CAN,1985,male,73.03
CAN,1986,female,79.79
CAN,1986,male,73.23
CAN,1987,female,80.11
CAN,1987,male,73.51
CAN,1988,female,80.19
CAN,1988,male,73.57
CAN,1989,female,80.39
CAN,1989,male,73.87
CAN,1990,female,80.63
CAN,1990,male,74.23
CAN,1991,female,80.73
CAN,1991,male,74.44
CAN,1992,female,80.98
CAN,1992,male,74.69
CAN,1993,female,80.78
CAN,1993,male,74.63
CAN,1994,female,80.88
CAN,1994,male,74.87
CAN,1995,female,80.97
CAN,1995,male,75.01
CAN,1996,female,81.1
CAN,1996,male,75.38
CAN,1997,female,81.2
CAN,1997,male,75.66
CAN,1998,female,81.36
CAN,1998,male,75.9
CAN,1999,female,81.56
CAN,1999,male,76.12
CAN,2000,female,81.77
CAN,2000,male,76.58
CAN,2001,female,81.94
CAN,2001,male,76.85
CAN,2002,female,81.94
CAN,2002,male,77.07
CAN,2003,female,82.14
CAN,2003,male,77.21
CAN,2004,female,82.36
CAN,2004,male,77.58
CAN,2005,female,82.43
CAN,2005,male,77.71
CAN,2006,female,82.8
CAN,2006,male,78.15
CAN,2007,female,82.8
CAN,2007,male,78.17
CAN,2008,female,82.94
CAN,2008,male,78.4
CAN,2009,female,83.22
CAN,2009,male,78.78
CAN,2010,female,83.45
CAN,2010,male,79.1
CAN,2011,female,83.58
CAN,2011,male,79.32
CAN,2012,female,83.73
CAN,2012,male,79.54
CAN,2013,female,83.78
CAN,2013,male,79.66
CAN,2014,female,83.86
CAN,2014,male,79.69
CAN,2015,female,83.89
CAN,2015,male,79.81
CAN,2016,female,84.03
CAN,2016,male,79.91
CAN,2017,female,84.02
CAN,2017,male,79.7
CAN,2018,female,83.99
CAN,2018,male,79.76
CAN,2019,female,84.36
CAN,2019,male,80.12
CAN,2020,female,83.89
CAN,2020,male,79.35
CAN,2021,female,83.96
CAN,2021,male,79.14
CAN,2022,female,83.46
CAN,2022,male,78.95
CAN,2023,female,83.94
CAN,2023,male,79.56
CHL,1992,female,77.48
CHL,1992,male,71.46
CHL,1993,female,77.66
CHL,1993,male,71.42
CHL,1994,female,78.19
CHL,1994,male,71.82
CHL,1995,female,78.24
CHL,1995,male,71.64
CHL,1996,female,78.61
CHL,1996,male,71.87
CHL,1997,female,79.08
CHL,1997,male,72.54
CHL,1998,female,79.05
CHL,1998,male,72.77
CHL,1999,female,79.18
CHL,1999,male,73.03
CHL,2000,female,79.94
CHL,2000,male,73.71
CHL,2001,female,79.85
CHL,2001,male,73.58
CHL,2002,female,80.41
CHL,2002,male,74.08
CHL,2003,female,80.44
CHL,2003,male,74.21
CHL,2004,female,80.46
CHL,2004,male,74.3
CHL,2005,female,80.83
CHL,2005,male,74.74
CHL,2006,female,81.18
CHL,2006,male,75.21
CHL,2007,female,80.72
CHL,2007,male,74.68
CHL,2008,female,81.4
CHL,2008,male,75.28
CHL,2009,female,81.64
CHL,2009,male,75.45
CHL,2010,female,81.34
CHL,2010,male,75.38
CHL,2011,female,81.92
CHL,2011,male,76.12
CHL,2012,female,81.83
CHL,2012,male,76.29
CHL,2013,female,82.2
CHL,2013,male,76.39
CHL,2014,female,82.31
CHL,2014,male,76.56
CHL,2015,female,82.53
CHL,2015,male,76.81
CHL,2016,female,82.74
CHL,2016,male,77.19
CHL,2017,female,82.89
CHL,2017,male,77.41
CHL,2018,female,83.21
CHL,2018,male,77.69
CHL,2019,female,83.31
CHL,2019,male,77.75
CHL,2020,female,82.49
CHL,2020,male,76.37
CHL,2021,female,81.76
CHL,2021,male,75.63
CHL,2022,female,82.14
CHL,2022,male,76.27
CHL,2023,female,83.25
CHL,2023,male,77.78
CHL,2024,female,83.15
CHL,2024,male,77.85
HRV,2001,female,78.1
HRV,2001,male,70.94
HRV,2002,female,78.31
HRV,2002,male,71.05
HRV,2003,female,78.22
HRV,2003,male,71.01
HRV,2004,female,78.88
HRV,2004,male,71.85
HRV,2005,female,78.85
HRV,2005,male,71.73
HRV,2006,female,79.24
HRV,2006,male,72.39
HRV,2007,female,79.15
HRV,2007,male,72.2
HRV,2008,female,79.52
HRV,2008,male,72.27
HRV,2009,female,79.52
HRV,2009,male,72.79
HRV,2010,female,79.78
HRV,2010,male,73.39
HRV,2011,female,80.2
HRV,2011,male,73.76
HRV,2012,female,80.47
HRV,2012,male,73.83
HRV,2013,female,80.76
HRV,2013,male,74.36
HRV,2014,female,80.82
HRV,2014,male,74.58
HRV,2015,female,80.37
HRV,2015,male,74.25
HRV,2016,female,81.09
HRV,2016,male,74.82
HRV,2017,female,80.77
HRV,2017,male,74.76
HRV,2018,female,81.21
HRV,2018,male,74.72
HRV,2019,female,81.31
HRV,2019,male,75.2
HRV,2020,female,80.68
HRV,2020,male,74.47
HRV,2021,female,79.74
HRV,2021,male,73.48
HRV,2022,female,80.81
HRV,2022,male,74.61
HRV,2023,female,81.67
HRV,2023,male,75.4
HRV,2024,female,81.82
HRV,2024,male,76.05
HKG,1986,female,79.74
HKG,1986,male,74.1
HKG,1987,female,79.87
HKG,1987,male,74.14
HKG,1988,female,79.84
HKG,1988,male,74.23
HKG,1989,female,80.08
HKG,1989,male,74.1
HKG,1990,female,80.22
HKG,1990,male,74.47
HKG,1991,female,80.77
HKG,1991,male,75.23
HKG,1992,female,80.73
HKG,1992,male,74.91
HKG,1993,female,81.09
HKG,1993,male,75.44
HKG,1994,female,82.02
HKG,1994,male,76
HKG,1995,female,82.19
HKG,1995,male,76.17
HKG,1996,female,82.43
HKG,1996,male,76.53
HKG,1997,female,82.95
HKG,1997,male,77.08
HKG,1998,female,83.11
HKG,1998,male,77.21
HKG,1999,female,83.33
HKG,1999,male,77.59
HKG,2000,female,83.6
HKG,2000,male,77.79
HKG,2001,female,84.34
HKG,2001,male,78.21
HKG,2002,female,84.37
HKG,2002,male,78.39
HKG,2003,female,84.04
HKG,2003,male,78.12
HKG,2004,female,84.38
HKG,2004,male,78.57
HKG,2005,female,84.28
HKG,2005,male,78.6
HKG,2006,female,85.06
HKG,2006,male,79.34
HKG,2007,female,85.19
HKG,2007,male,79.16
HKG,2008,female,84.77
HKG,2008,male,79.17
HKG,2009,female,85.29
HKG,2009,male,79.69
HKG,2010,female,85.51
HKG,2010,male,79.84
HKG,2011,female,85.98
HKG,2011,male,80.19
HKG,2012,female,85.93
HKG,2012,male,80.3
HKG,2013,female,86.44
HKG,2013,male,80.83
HKG,2014,female,86.41
HKG,2014,male,81.01
HKG,2015,female,86.59
HKG,2015,male,81.23
HKG,2016,female,86.88
HKG,2016,male,81.24
HKG,2017,female,87.21
HKG,2017,male,81.66
HKG,2018,female,87.57
HKG,2018,male,81.96
HKG,2019,female,87.66
HKG,2019,male,82.02
HKG,2020,female,87.62
HKG,2020,male,82.14
HKG,2021,female,87.86
HKG,2021,male,82.46
HKG,2022,female,86.62
HKG,2022,male,80.69
HKG,2023,female,87.91
HKG,2023,male,82.45
HKG,2024,female,88.7
HKG,2024,male,83.28
CHE,1876,female,41.93
CHE,1876,male,38.53
CHE,1877,female,41.52
CHE,1877,male,38.52
CHE,1878,female,41.88
CHE,1878,male,39.3
CHE,1879,female,43.41
CHE,1879,male,40.29
CHE,1880,female,44.02
CHE,1880,male,40.97
CHE,1881,female,43.24
CHE,1881,male,40.66
CHE,1882,female,44.41
CHE,1882,male,41.67
CHE,1883,female,46.05
CHE,1883,male,44.01
CHE,1884,female,46.33
CHE,1884,male,43.84
CHE,1885,female,45.15
CHE,1885,male,42.71
CHE,1886,female,45.92
CHE,1886,male,43.58
CHE,1887,female,46.76
CHE,1887,male,44.18
CHE,1888,female,47.35
CHE,1888,male,44.69
CHE,1889,female,46.28
CHE,1889,male,44.1
CHE,1890,female,46.38
CHE,1890,male,43.67
CHE,1891,female,46.22
CHE,1891,male,43.43
CHE,1892,female,48.61
CHE,1892,male,45.82
CHE,1893,female,47.36
CHE,1893,male,44.82
CHE,1894,female,47.06
CHE,1894,male,44.65
CHE,1895,female,48.41
CHE,1895,male,45.48
CHE,1896,female,50.43
CHE,1896,male,47.35
CHE,1897,female,50.52
CHE,1897,male,47.69
CHE,1898,female,49.87
CHE,1898,male,46.68
CHE,1899,female,51.06
CHE,1899,male,47.57
CHE,1900,female,48.94
CHE,1900,male,46.26
CHE,1901,female,50.62
CHE,1901,male,47.36
CHE,1902,female,51.78
CHE,1902,male,49.11
CHE,1903,female,51.32
CHE,1903,male,48.83
CHE,1904,female,50.45
CHE,1904,male,48.01
CHE,1905,female,51.13
CHE,1905,male,48.27
CHE,1906,female,52.21
CHE,1906,male,49.3
CHE,1907,female,52.74
CHE,1907,male,49.66
CHE,1908,female,53.89
CHE,1908,male,50.7
CHE,1909,female,53.15
CHE,1909,male,50.16
CHE,1910,female,54.64
CHE,1910,male,51.25
CHE,1911,female,53.4
CHE,1911,male,50.16
CHE,1912,female,56.09
CHE,1912,male,52.73
CHE,1913,female,55.96
CHE,1913,male,52.51
CHE,1914,female,56.77
CHE,1914,male,53.47
CHE,1915,female,57.5
CHE,1915,male,54.33
CHE,1916,female,58.09
CHE,1916,male,54.94
CHE,1917,female,57.43
CHE,1917,male,54.12
CHE,1918,female,48.94
CHE,1918,male,43.76
CHE,1919,female,55.91
CHE,1919,male,53.74
CHE,1920,female,55.77
CHE,1920,male,53.22
CHE,1921,female,59.44
CHE,1921,male,56.1
CHE,1922,female,59.67
CHE,1922,male,57.27
CHE,1923,female,61.74
CHE,1923,male,58.22
CHE,1924,female,61.03
CHE,1924,male,57.89
CHE,1925,female,61.4
CHE,1925,male,58.39
CHE,1926,female,62.14
CHE,1926,male,59.01
CHE,1927,female,61.58
CHE,1927,male,58.57
CHE,1928,female,62.19
CHE,1928,male,58.65
CHE,1929,female,62.05
CHE,1929,male,58.21
CHE,1930,female,63.48
CHE,1930,male,59.3
CHE,1931,female,63.03
CHE,1931,male,59.41
CHE,1932,female,63.03
CHE,1932,male,59.35
CHE,1933,female,64.22
CHE,1933,male,60.48
CHE,1934,female,64.9
CHE,1934,male,60.73
CHE,1935,female,63.98
CHE,1935,male,60.24
CHE,1936,female,65.25
CHE,1936,male,61
CHE,1937,female,65.41
CHE,1937,male,61.49
CHE,1938,female,65.64
CHE,1938,male,61.97
CHE,1939,female,66.05
CHE,1939,male,61.86
CHE,1940,female,65.68
CHE,1940,male,61.36
CHE,1941,female,66.99
CHE,1941,male,62.76
CHE,1942,female,67.76
CHE,1942,male,63.42
CHE,1943,female,68.02
CHE,1943,male,63.57
CHE,1944,female,67.06
CHE,1944,male,62.61
CHE,1945,female,67.38
CHE,1945,male,63.31
CHE,1946,female,67.79
CHE,1946,male,64.26
CHE,1947,female,68.34
CHE,1947,male,64.07
CHE,1948,female,69.42
CHE,1948,male,65.13
CHE,1949,female,70.04
CHE,1949,male,65.77
CHE,1950,female,71.09
CHE,1950,male,66.65
CHE,1951,female,70.97
CHE,1951,male,66.34
CHE,1952,female,71.85
CHE,1952,male,67.24
CHE,1953,female,71.9
CHE,1953,male,67.06
CHE,1954,female,72.3
CHE,1954,male,67.58
CHE,1955,female,72.35
CHE,1955,male,67.7
CHE,1956,female,72.65
CHE,1956,male,67.67
CHE,1957,female,73.17
CHE,1957,male,67.84
CHE,1958,female,73.95
CHE,1958,male,68.55
CHE,1959,female,74.11
CHE,1959,male,68.72
CHE,1960,female,74.11
CHE,1960,male,68.65
CHE,1961,female,74.58
CHE,1961,male,68.84
CHE,1962,female,74.1
CHE,1962,male,68.45
CHE,1963,female,74.24
CHE,1963,male,68.3
CHE,1964,female,75.11
CHE,1964,male,69.19
CHE,1965,female,75.08
CHE,1965,male,69.48
CHE,1966,female,75.26
CHE,1966,male,69.57
CHE,1967,female,75.72
CHE,1967,male,69.7
CHE,1968,female,75.53
CHE,1968,male,69.8
CHE,1969,female,75.65
CHE,1969,male,69.72
CHE,1970,female,76.16
CHE,1970,male,70.03
CHE,1971,female,76.25
CHE,1971,male,70.17
CHE,1972,female,76.83
CHE,1972,male,70.63
CHE,1973,female,77.05
CHE,1973,male,70.98
CHE,1974,female,77.56
CHE,1974,male,71.17
CHE,1975,female,78.01
CHE,1975,male,71.5
CHE,1976,female,78.14
CHE,1976,male,71.6
CHE,1977,female,78.68
CHE,1977,male,71.96
CHE,1978,female,78.66
CHE,1978,male,71.89
CHE,1979,female,78.79
CHE,1979,male,72.32
CHE,1980,female,78.86
CHE,1980,male,72.23
CHE,1981,female,79.13
CHE,1981,male,72.42
CHE,1982,female,79.44
CHE,1982,male,72.79
CHE,1983,female,79.56
CHE,1983,male,72.69
CHE,1984,female,80.04
CHE,1984,male,73.35
CHE,1985,female,80.16
CHE,1985,male,73.49
CHE,1986,female,80.3
CHE,1986,male,73.66
CHE,1987,female,80.66
CHE,1987,male,73.9
CHE,1988,female,80.73
CHE,1988,male,73.89
CHE,1989,female,80.94
CHE,1989,male,74.06
CHE,1990,female,80.71
CHE,1990,male,73.95
CHE,1991,female,81.09
CHE,1991,male,74.11
CHE,1992,female,81.33
CHE,1992,male,74.45
CHE,1993,female,81.42
CHE,1993,male,74.9
CHE,1994,female,81.7
CHE,1994,male,75.14
CHE,1995,female,81.68
CHE,1995,male,75.29
CHE,1996,female,81.99
CHE,1996,male,75.93
CHE,1997,female,82.03
CHE,1997,male,76.24
CHE,1998,female,82.47
CHE,1998,male,76.31
CHE,1999,female,82.48
CHE,1999,male,76.78
CHE,2000,female,82.56
CHE,2000,male,76.92
CHE,2001,female,82.95
CHE,2001,male,77.35
CHE,2002,female,82.95
CHE,2002,male,77.73
CHE,2003,female,82.98
CHE,2003,male,77.89
CHE,2004,female,83.47
CHE,2004,male,78.43
CHE,2005,female,83.69
CHE,2005,male,78.58
CHE,2006,female,83.84
CHE,2006,male,79.03
CHE,2007,female,83.96
CHE,2007,male,79.25
CHE,2008,female,84.18
CHE,2008,male,79.57
CHE,2009,female,84.18
CHE,2009,male,79.62
CHE,2010,female,84.36
CHE,2010,male,80.03
CHE,2011,female,84.68
CHE,2011,male,80.29
CHE,2012,female,84.61
CHE,2012,male,80.46
CHE,2013,female,84.73
CHE,2013,male,80.51
CHE,2014,female,85.1
CHE,2014,male,80.92
CHE,2015,female,84.88
CHE,2015,male,80.69
CHE,2016,female,85.22
CHE,2016,male,81.52
CHE,2017,female,85.36
CHE,2017,male,81.36
CHE,2018,female,85.37
CHE,2018,male,81.64
CHE,2019,female,85.57
CHE,2019,male,81.89
CHE,2020,female,85.07
CHE,2020,male,80.99
CHE,2021,female,85.61
CHE,2021,male,81.62
CHE,2022,female,85.38
CHE,2022,male,81.62
CHE,2023,female,85.83
CHE,2023,male,82.21
CHE,2024,female,85.9
CHE,2024,male,82.42
CZE,1950,female,66.83
CZE,1950,male,61.95
CZE,1951,female,67.73
CZE,1951,male,62.77
CZE,1952,female,69.25
CZE,1952,male,64.42
CZE,1953,female,69.92
CZE,1953,male,65.13
CZE,1954,female,70.57
CZE,1954,male,65.47
CZE,1955,female,71.55
CZE,1955,male,66.33
CZE,1956,female,71.97
CZE,1956,male,66.69
CZE,1957,female,71.69
CZE,1957,male,66.31
CZE,1958,female,72.64
CZE,1958,male,67.23
CZE,1959,female,72.68
CZE,1959,male,67.03
CZE,1960,female,73.34
CZE,1960,male,67.49
CZE,1961,female,73.54
CZE,1961,male,67.61
CZE,1962,female,72.86
CZE,1962,male,66.87
CZE,1963,female,73.46
CZE,1963,male,67.25
CZE,1964,female,73.65
CZE,1964,male,67.46
CZE,1965,female,73.39
CZE,1965,male,67.08
CZE,1966,female,73.73
CZE,1966,male,67.15
CZE,1967,female,73.66
CZE,1967,male,67.03
CZE,1968,female,73.38
CZE,1968,male,66.46
CZE,1969,female,73.06
CZE,1969,male,65.84
CZE,1970,female,72.99
CZE,1970,male,66.04
CZE,1971,female,73.37
CZE,1971,male,66.16
CZE,1972,female,73.66
CZE,1972,male,66.81
CZE,1973,female,73.69
CZE,1973,male,66.53
CZE,1974,female,73.6
CZE,1974,male,66.76
CZE,1975,female,74
CZE,1975,male,66.99
CZE,1976,female,74.19
CZE,1976,male,67.04
CZE,1977,female,74.2
CZE,1977,male,67.1
CZE,1978,female,74.25
CZE,1978,male,67.19
CZE,1979,female,74.34
CZE,1979,male,67.32
CZE,1980,female,73.92
CZE,1980,male,66.81
CZE,1981,female,74.39
CZE,1981,male,67.19
CZE,1982,female,74.47
CZE,1982,male,67.32
CZE,1983,female,74.3
CZE,1983,male,67.04
CZE,1984,female,74.5
CZE,1984,male,67.34
CZE,1985,female,74.76
CZE,1985,male,67.49
CZE,1986,female,74.67
CZE,1986,male,67.48
CZE,1987,female,75.2
CZE,1987,male,67.86
CZE,1988,female,75.35
CZE,1988,male,68.1
CZE,1989,female,75.43
CZE,1989,male,68.12
CZE,1990,female,75.4
CZE,1990,male,67.53
CZE,1991,female,75.75
CZE,1991,male,68.23
CZE,1992,female,76.18
CZE,1992,male,68.52
CZE,1993,female,76.43
CZE,1993,male,69.25
CZE,1994,female,76.65
CZE,1994,male,69.49
CZE,1995,female,76.65
CZE,1995,male,69.66
CZE,1996,female,77.32
CZE,1996,male,70.31
CZE,1997,female,77.43
CZE,1997,male,70.42
CZE,1998,female,77.99
CZE,1998,male,71.05
CZE,1999,female,78.08
CZE,1999,male,71.33
CZE,2000,female,78.33
CZE,2000,male,71.55
CZE,2001,female,78.51
CZE,2001,male,72.02
CZE,2002,female,78.71
CZE,2002,male,72.1
CZE,2003,female,78.66
CZE,2003,male,72.08
CZE,2004,female,79.21
CZE,2004,male,72.61
CZE,2005,female,79.28
CZE,2005,male,72.95
CZE,2006,female,79.86
CZE,2006,male,73.47
CZE,2007,female,80.08
CZE,2007,male,73.69
CZE,2008,female,80.31
CZE,2008,male,73.96
CZE,2009,female,80.3
CZE,2009,male,74.15
CZE,2010,female,80.64
CZE,2010,male,74.42
CZE,2011,female,80.86
CZE,2011,male,74.71
CZE,2012,female,80.98
CZE,2012,male,74.95
CZE,2013,female,81.15
CZE,2013,male,75.13
CZE,2014,female,81.72
CZE,2014,male,75.7
CZE,2015,female,81.46
CZE,2015,male,75.61
CZE,2016,female,81.86
CZE,2016,male,76.02
CZE,2017,female,81.84
CZE,2017,male,75.97
CZE,2018,female,81.87
CZE,2018,male,76.02
CZE,2019,female,82.07
CZE,2019,male,76.27
CZE,2020,female,81.3
CZE,2020,male,75.23
CZE,2021,female,80.51
CZE,2021,male,74.11
DEUTNP,1990,female,78.42
DEUTNP,1990,male,71.91
DEUTNP,1991,female,78.69
DEUTNP,1991,male,72.09
DEUTNP,1992,female,79.14
DEUTNP,1992,male,72.53
DEUTNP,1993,female,79.21
DEUTNP,1993,male,72.63
DEUTNP,1994,female,79.51
DEUTNP,1994,male,72.95
DEUTNP,1995,female,79.69
DEUTNP,1995,male,73.12
DEUTNP,1996,female,79.86
DEUTNP,1996,male,73.42
DEUTNP,1997,female,80.27
DEUTNP,1997,male,73.88
DEUTNP,1998,female,80.54
DEUTNP,1998,male,74.32
DEUTNP,1999,female,80.75
DEUTNP,1999,male,74.58
DEUTNP,2000,female,80.99
DEUTNP,2000,male,74.86
DEUTNP,2001,female,81.27
DEUTNP,2001,male,75.28
DEUTNP,2002,female,81.28
DEUTNP,2002,male,75.44
DEUTNP,2003,female,81.37
DEUTNP,2003,male,75.51
DEUTNP,2004,female,81.89
DEUTNP,2004,male,76.15
DEUTNP,2005,female,81.96
DEUTNP,2005,male,76.36
DEUTNP,2006,female,82.24
DEUTNP,2006,male,76.75
DEUTNP,2007,female,82.4
DEUTNP,2007,male,76.91
DEUTNP,2008,female,82.39
DEUTNP,2008,male,77.1
DEUTNP,2009,female,82.48
DEUTNP,2009,male,77.23
DEUTNP,2010,female,82.62
DEUTNP,2010,male,77.43
DEUTNP,2011,female,82.82
DEUTNP,2011,male,77.77
DEUTNP,2012,female,82.94
DEUTNP,2012,male,77.96
DEUTNP,2013,female,82.86
DEUTNP,2013,male,77.98
DEUTNP,2014,female,83.33
DEUTNP,2014,male,78.43
DEUTNP,2015,female,82.97
DEUTNP,2015,male,78.13
DEUTNP,2016,female,83.26
DEUTNP,2016,male,78.38
DEUTNP,2017,female,83.29
DEUTNP,2017,male,78.56
DEUTNP,2018,female,83.23
DEUTNP,2018,male,78.51
DEUTNP,2019,female,83.54
DEUTNP,2019,male,78.83
DEUTNP,2020,female,83.43
DEUTNP,2020,male,78.6
DEUTE,1956,female,70.88
DEUTE,1956,male,66.39
DEUTE,1957,female,70.51
DEUTE,1957,male,65.83
DEUTE,1958,female,70.95
DEUTE,1958,male,66.48
DEUTE,1959,female,70.9
DEUTE,1959,male,66.29
DEUTE,1960,female,71.3
DEUTE,1960,male,66.48
DEUTE,1961,female,72.15
DEUTE,1961,male,67.27
DEUTE,1962,female,72.02
DEUTE,1962,male,67.28
DEUTE,1963,female,72.6
DEUTE,1963,male,67.76
DEUTE,1964,female,72.8
DEUTE,1964,male,67.89
DEUTE,1965,female,72.94
DEUTE,1965,male,67.97
DEUTE,1966,female,73.29
DEUTE,1966,male,68.36
DEUTE,1967,female,73.5
DEUTE,1967,male,68.44
DEUTE,1968,female,73.14
DEUTE,1968,male,68.03
DEUTE,1969,female,73.18
DEUTE,1969,male,67.85
DEUTE,1970,female,73.34
DEUTE,1970,male,68.14
DEUTE,1971,female,73.66
DEUTE,1971,male,68.59
DEUTE,1972,female,73.98
DEUTE,1972,male,68.69
DEUTE,1973,female,74.28
DEUTE,1973,male,68.81
DEUTE,1974,female,74.45
DEUTE,1974,male,68.96
DEUTE,1975,female,74.06
DEUTE,1975,male,68.57
DEUTE,1976,female,74.42
DEUTE,1976,male,68.86
DEUTE,1977,female,74.87
DEUTE,1977,male,69.01
DEUTE,1978,female,74.76
DEUTE,1978,male,68.83
DEUTE,1979,female,74.79
DEUTE,1979,male,68.76
DEUTE,1980,female,74.64
DEUTE,1980,male,68.71
DEUTE,1981,female,74.88
DEUTE,1981,male,69
DEUTE,1982,female,75.12
DEUTE,1982,male,69.13
DEUTE,1983,female,75.46
DEUTE,1983,male,69.51
DEUTE,1984,female,75.47
DEUTE,1984,male,69.7
DEUTE,1985,female,75.45
DEUTE,1985,male,69.56
DEUTE,1986,female,75.5
DEUTE,1986,male,69.62
DEUTE,1987,female,75.96
DEUTE,1987,male,69.88
DEUTE,1988,female,76.02
DEUTE,1988,male,69.83
DEUTE,1989,female,76.43
DEUTE,1989,male,70.18
DEUTE,1990,female,76.27
DEUTE,1990,male,69.22
DEUTE,1991,female,76.64
DEUTE,1991,male,69.44
DEUTE,1992,female,77.28
DEUTE,1992,male,70
DEUTE,1993,female,77.85
DEUTE,1993,male,70.33
DEUTE,1994,female,78.19
DEUTE,1994,male,70.67
DEUTE,1995,female,78.56
DEUTE,1995,male,71.17
DEUTE,1996,female,78.89
DEUTE,1996,male,71.68
DEUTE,1997,female,79.55
DEUTE,1997,male,72.33
DEUTE,1998,female,79.9
DEUTE,1998,male,73.07
DEUTE,1999,female,80.39
DEUTE,1999,male,73.44
DEUTE,2000,female,80.68
DEUTE,2000,male,73.72
DEUTE,2001,female,81.01
DEUTE,2001,male,74.31
DEUTE,2002,female,80.99
DEUTE,2002,male,74.43
DEUTE,2003,female,81.27
DEUTE,2003,male,74.55
DEUTE,2004,female,81.75
DEUTE,2004,male,75.16
DEUTE,2005,female,81.84
DEUTE,2005,male,75.45
DEUTE,2006,female,82.08
DEUTE,2006,male,75.75
DEUTE,2007,female,82.28
DEUTE,2007,male,76.04
DEUTE,2008,female,82.33
DEUTE,2008,male,76.21
DEUTE,2009,female,82.45
DEUTE,2009,male,76.29
DEUTE,2010,female,82.53
DEUTE,2010,male,76.48
DEUTE,2011,female,82.74
DEUTE,2011,male,76.83
DEUTE,2012,female,82.96
DEUTE,2012,male,77.03
DEUTE,2013,female,82.83
DEUTE,2013,male,76.98
DEUTE,2014,female,83.39
DEUTE,2014,male,77.41
DEUTE,2015,female,83.03
DEUTE,2015,male,77.04
DEUTE,2016,female,83.3
DEUTE,2016,male,77.46
DEUTE,2017,female,83.31
DEUTE,2017,male,77.65
DEUTE,2018,female,83.17
DEUTE,2018,male,77.52
DEUTE,2019,female,83.61
DEUTE,2019,male,77.91
DEUTE,2020,female,83.35
DEUTE,2020,male,77.47
DEUTW,1956,female,70.89
DEUTW,1956,male,65.93
DEUTW,1957,female,71.06
DEUTW,1957,male,65.82
DEUTW,1958,female,71.8
DEUTW,1958,male,66.67
DEUTW,1959,female,72.04
DEUTW,1959,male,66.8
DEUTW,1960,female,71.89
DEUTW,1960,male,66.51
DEUTW,1961,female,72.45
DEUTW,1961,male,66.97
DEUTW,1962,female,72.79
DEUTW,1962,male,67.11
DEUTW,1963,female,72.76
DEUTW,1963,male,67.07
DEUTW,1964,female,73.55
DEUTW,1964,male,67.6
DEUTW,1965,female,73.41
DEUTW,1965,male,67.59
DEUTW,1966,female,73.52
DEUTW,1966,male,67.55
DEUTW,1967,female,73.81
DEUTW,1967,male,67.74
DEUTW,1968,female,73.45
DEUTW,1968,male,67.41
DEUTW,1969,female,73.37
DEUTW,1969,male,67.16
DEUTW,1970,female,73.64
DEUTW,1970,male,67.33
DEUTW,1971,female,73.85
DEUTW,1971,male,67.47
DEUTW,1972,female,74.17
DEUTW,1972,male,67.63
DEUTW,1973,female,74.38
DEUTW,1973,male,67.85
DEUTW,1974,female,74.66
DEUTW,1974,male,68.25
DEUTW,1975,female,74.66
DEUTW,1975,male,68.07
DEUTW,1976,female,75.14
DEUTW,1976,male,68.56
DEUTW,1977,female,75.85
DEUTW,1977,male,69.2
DEUTW,1978,female,75.9
DEUTW,1978,male,69.18
DEUTW,1979,female,76.32
DEUTW,1979,male,69.65
DEUTW,1980,female,76.62
DEUTW,1980,male,69.87
DEUTW,1981,female,76.8
DEUTW,1981,male,70.14
DEUTW,1982,female,77.11
DEUTW,1982,male,70.47
DEUTW,1983,female,77.37
DEUTW,1983,male,70.73
DEUTW,1984,female,77.93
DEUTW,1984,male,71.28
DEUTW,1985,female,78.06
DEUTW,1985,male,71.5
DEUTW,1986,female,78.28
DEUTW,1986,male,71.77
DEUTW,1987,female,78.73
DEUTW,1987,male,72.14
DEUTW,1988,female,78.94
DEUTW,1988,male,72.41
DEUTW,1989,female,79.03
DEUTW,1989,male,72.56
DEUTW,1990,female,79.01
DEUTW,1990,male,72.61
DEUTW,1991,female,79.23
DEUTW,1991,male,72.76
DEUTW,1992,female,79.61
DEUTW,1992,male,73.15
